,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,avg_budget
84,84,nm0000591,6,1.0530218585663411,Roman Polanski,director,0.02,1.5898097181952302,-0.1489411047218311,0.1067390408208512,5,36000000.0
85,85,nm0000600,10,1.4685426919893356,Sam Raimi,director,0.17,3.2779838080545387,-0.1185696631826875,0.3267136376919829,7,112950000.0
86,86,nm0000601,8,2.7120442063261034,Harold Ramis,director,0.43,2.4338967631248845,-0.0276790735691713,0.708002938935278,5,34825000.0
87,87,nm0000602,5,2.720050666436252,Robert Redford,director,0.43,1.1677661957304029,-0.0270938616721704,0.708002938935278,0,32640000.0
88,88,nm0000625,1,2.205877833333333,Fred Savage,director,0.34,-0.5204078941289055,-0.0646760209419177,0.5760181808125989,1,6000000.0
89,89,nm0000626,2,1.5146415464285714,John Sayles,director,0.18,-0.0983643716640784,-0.1152001843262628,0.341378610816725,1,5300000.0
90,90,nm0000631,20,1.21720475641598,Ridley Scott,director,0.09,7.4984190327028095,-0.1369405721788783,0.209393852694046,3,82210000.0
91,91,nm0000638,1,1.7403349666666668,William Shatner,director,0.24,-0.5204078941289055,-0.0987036961428346,0.4293684495651777,1,30000000.0
92,92,nm0000647,1,0.0045779,Alan Smithee,director,0.0,-0.5204078941289055,-0.2255744569712245,0.077409094571367,1,10000000.0
93,93,nm0000659,3,2.274227373809524,Barbra Streisand,director,0.36,0.3236791508007487,-0.0596801846183831,0.6053481270620831,0,28000000.0
94,94,nm0000671,2,2.701228023187477,Billy Bob Thornton,director,0.43,-0.0983643716640784,-0.0284696550453521,0.708002938935278,1,24916805.0
95,95,nm0000682,5,0.4602984696248196,Paul Verhoeven,director,-0.34,1.1677661957304029,-0.1922647176627852,-0.4211999916698649,0,53220000.0
96,96,nm0000691,2,0.3650279923076923,John Waters,director,-0.43,-0.0983643716640784,-0.1992282715919762,-0.553184749792544,1,11500000.0
97,97,nm0000697,1,6.2,Billy Wilder,director,0.79,-0.5204078941289055,0.2272642095533965,1.235941971425994,1,3000000.0
98,98,nm0000709,15,2.492227077591542,Robert Zemeckis,director,0.4,5.388201420378674,-0.0437460491276937,0.6640080195610516,3,82400000.0
99,99,nm0000720,2,12.916399092857144,Jim Abrahams,director,1.11,-0.0983643716640784,0.7181823681493384,1.7052211114177418,1,6750000.0
100,100,nm0000725,1,0.0199086666666666,Joey Lauren Adams,director,-1.7,-0.5204078941289055,-0.2244538934612527,-2.4156363366347926,1,6000000.0
101,101,nm0000736,1,1.7707317073170732,Robert Aldrich,director,0.25,-0.5204078941289055,-0.096481923472523,0.4440334226899198,1,410000.0
102,102,nm0000750,5,1.1307213354010694,Jon Amiel,director,0.05,1.1677661957304029,-0.1432618585120371,0.1507339601950775,0,44200000.0
103,103,nm0000759,8,0.8214458294087837,Paul Thomas Anderson,director,-0.09,2.4338967631248845,-0.1658675672856611,-0.054575663551312,5,29312500.0
104,104,nm0000770,2,0.9627922083333332,David Anspaugh,director,-0.02,-0.0983643716640784,-0.1555362121790773,0.0480791483218827,1,16000000.0
105,105,nm0000776,6,1.3171641830053031,Michael Apted,director,0.12,1.5898097181952302,-0.1296342913940268,0.2533887720682723,5,66833333.333333336
106,106,nm0000778,1,2.50040715,Alfonso Arau,director,0.4,-0.5204078941289055,-0.0431481474800366,0.6640080195610516,1,20000000.0
107,107,nm0000780,1,1.708995,Denys Arcand,director,0.23,-0.5204078941289055,-0.1009944115267403,0.4147034764404356,1,5000000.0
108,108,nm0000783,1,0.0388464444444444,Dario Argento,director,-1.4,-0.5204078941289055,-0.2230696846216599,-1.975687142892529,1,9000000.0
109,109,nm0000786,2,1.0010399933333334,George Armitage,director,0.0,-0.0983643716640784,-0.1527405873326411,0.077409094571367,1,32500000.0
110,110,nm0000788,1,0.15179232,Gillian Armstrong,director,-0.82,-0.5204078941289055,-0.2148141922838523,-1.1251187016574864,1,12500000.0
111,111,nm0000797,2,5.478570666666666,Hal Ashby,director,0.74,-0.0983643716640784,0.1745331620113068,1.1626171058022834,1,10500000.0
112,112,nm0000801,2,0.2904021286057692,Olivier Assayas,director,-0.54,-0.0983643716640784,-0.2046828598446518,-0.7144994541647073,1,9700000.0
113,113,nm0000806,1,0.0677972285714285,Bille August,director,-1.15,-0.5204078941289055,-0.2209536004764156,-1.6090628147739765,1,35000000.0
114,114,nm0000812,1,1.63315475,Roger Avary,director,0.21,-0.5204078941289055,-0.1065377622661345,0.3853735301909514,1,4000000.0
115,115,nm0000814,1,117.235147,John G. Avildsen,director,2.07,-0.5204078941289055,8.343096689287956,3.113058531392985,4,1000000.0
116,116,nm0000816,3,3.0040309722222225,Jon Avnet,director,0.48,0.3236791508007487,-0.0063370414078379,0.7813278045589884,0,43666666.666666664
117,117,nm0000824,1,6.630638916666666,John Badham,director,0.82,-0.5204078941289055,0.2587406690470831,1.2799368908002202,1,12000000.0
118,118,nm0000829,3,0.9007427,Stuart Baird,director,-0.05,0.3236791508007487,-0.1600715636303005,0.0040842289476564,0,58333333.333333336
119,119,nm0000850,1,14.564027,Clive Barker,director,1.16,-0.5204078941289055,0.8386115515619302,1.7785459770414522,1,1000000.0
120,120,nm0000867,1,0.7779614,Jason Bateman,director,-0.11,-0.5204078941289055,-0.1690459513747867,-0.0839056098007962,1,10000000.0
121,121,nm0000876,2,3.135882333333333,Noah Baumbach,director,0.5,-0.0983643716640784,0.0033002994514735,0.8106577508084727,1,2250000.0
122,122,nm0000881,13,1.508845521777873,Michael Bay,director,0.18,4.54411437544902,-0.115623830049121,0.341378610816725,7,124500000.0
123,123,nm0000886,5,1.975280843707853,Warren Beatty,director,0.3,1.1677661957304029,-0.0815309230940397,0.5173582883136304,0,30440000.0
124,124,nm0000887,5,1.5109968684754338,Harold Becker,director,0.18,1.1677661957304029,-0.1154665828181768,0.341378610816725,0,37200000.0
125,125,nm0000905,1,2.8781632,Roberto Benigni,director,0.46,-0.5204078941289055,-0.0155370270119723,0.7519978583095043,1,20000000.0
126,126,nm0000907,3,0.4505320333333333,Richard Benjamin,director,-0.35,0.3236791508007487,-0.1929785705553806,-0.435864964794607,0,20333333.333333332
127,127,nm0000913,1,0.09648,Robby Benson,director,-1.0,-0.5204078941289055,-0.2188571060396694,-1.3890882179028443,1,3600000.0
128,128,nm0000915,4,4.371088701388889,Bruce Beresford,director,0.64,0.7457226732655758,0.0935845763844364,1.0159673745548623,0,18375000.0
129,129,nm0000916,10,1.141592121146054,Peter Berg,director,0.06,3.2779838080545387,-0.1424672859968191,0.1653989333198197,7,83850000.0
130,130,nm0000921,2,0.3722427772222222,Andrew Bergman,director,-0.43,-0.0983643716640784,-0.1987009251856744,-0.553184749792544,1,43000000.0
131,131,nm0000929,1,0.0392,Corbin Bernsen,director,-1.4,-0.5204078941289055,-0.2230438423749597,-1.975687142892529,1,650000.0
132,132,nm0000934,2,1.0388792666666666,Bernardo Bertolucci,director,0.02,-0.0983643716640784,-0.1499748216104754,0.1067390408208512,1,12875000.0
133,133,nm0000940,1,0.0244465,Bigas Luna,director,-1.7,-0.5204078941289055,-0.2241222120419063,-2.4156363366347926,1,10000000.0
134,134,nm0000941,4,0.9420730576388888,Kathryn Bigelow,director,-0.03,0.7457226732655758,-0.1570506259543704,0.0334141751971406,0,49375000.0
135,135,nm0000944,1,0.1718670833333333,Antonia Bird,director,-0.77,-0.5204078941289055,-0.2133468783685238,-1.051793836033776,1,12000000.0
136,136,nm0000948,4,0.9082621309848484,Shane Black,director,-0.04,0.7457226732655758,-0.1595219498920852,0.0187492020723985,0,88250000.0
137,137,nm0000952,1,0.4811133333333333,Hart Bochner,director,-0.32,-0.5204078941289055,-0.1907433079874613,-0.3918700454203807,1,9000000.0
138,138,nm0000957,5,1.8207537267424243,Jan de Bont,director,0.26,1.1677661957304029,-0.0928256908207647,0.458698395814662,0,79600000.0
139,139,nm0000958,2,1.479565365079365,John Boorman,director,0.17,-0.0983643716640784,-0.1177639888471768,0.3267136376919829,1,16000000.0
140,140,nm0000965,6,2.875028018520652,Danny Boyle,director,0.46,1.5898097181952302,-0.0157661851512411,0.7519978583095043,5,20516666.666666668
141,141,nm0000976,4,4.392203728540305,Martin Brest,director,0.64,0.7457226732655758,0.0951279257453909,1.0159673745548623,0,46000000.0
142,142,nm0000983,1,0.7743302666666667,Albert Brooks,director,-0.11,-0.5204078941289055,-0.1693113598570659,-0.0839056098007962,1,15000000.0
143,143,nm0000985,3,1.2636745466666666,James L. Brooks,director,0.1,0.3236791508007487,-0.1335439807100259,0.2240588258187881,0,81666666.66666667
144,144,nm0001005,3,2.2185395140056023,Jane Campion,director,0.35,0.3236791508007487,-0.0637505475037816,0.5906831539373409,0,9166666.666666666
145,145,nm0001008,2,0.2815232012578616,Frank Capra,director,-0.55,-0.0983643716640784,-0.2053318425217798,-0.7291644272894494,1,2340000.0
146,146,nm0001024,4,2.1485081827651515,Nick Cassavetes,director,0.33,0.7457226732655758,-0.0688693100581312,0.5613532076878568,0,33375000.0
147,147,nm0001031,2,0.0277252,Claude Chabrol,director,-1.52,-0.0983643716640784,-0.2238825637803401,-2.1516668203894347,1,8000000.0
148,148,nm0001040,1,0.944047875,Joan Chen,director,-0.03,-0.5204078941289055,-0.1569062816875875,0.0334141751971406,1,40000000.0
149,149,nm0001047,2,1.6722389371212123,Michael Cimino,director,0.22,-0.0983643716640784,-0.1036810027278024,0.4000385033156935,1,29500000.0
150,150,nm0001053,7,2.077175780118337,Ethan Coen,director,0.32,2.011853240660057,-0.0740831711273521,0.5466882345631147,5,24571428.57142857
151,151,nm0001054,13,1.8708139481984056,Joel Coen,director,0.27,4.54411437544902,-0.0891666658884596,0.4733633689394041,7,24730769.230769232
152,152,nm0001060,11,4.318509970851143,Chris Columbus,director,0.64,3.700027330519365,0.0897414674178544,1.0159673745548623,7,60727272.72727273
153,153,nm0001068,6,2.4562114085317464,Sofia Coppola,director,0.39,1.5898097181952302,-0.0463785231202292,0.6493430464363095,5,14500000.0
154,154,nm0001081,6,1.2729678131517232,Cameron Crowe,director,0.1,1.5898097181952302,-0.1328647129644512,0.2240588258187881,5,53500000.0
155,155,nm0001084,1,4.6095878,Ice Cube,director,0.66,-0.5204078941289055,0.1110170631527519,1.0452973208043466,1,5000000.0
156,156,nm0001093,3,1.157380142512077,John Dahl,director,0.06,0.3236791508007487,-0.1413133006142167,0.1653989333198197,0,13000000.0
157,157,nm0001102,6,6.226259279015152,Joe Dante,director,0.79,1.5898097181952302,0.2291835649582719,1.235941971425994,5,32000000.0
158,158,nm0001104,3,1.272307495925926,Frank Darabont,director,0.1,0.3236791508007487,-0.132912977177476,0.2240588258187881,0,52333333.333333336
159,159,nm0001112,4,2.1016878296122994,Andrew Davis,director,0.32,0.7457226732655758,-0.0722915250332738,0.5466882345631147,0,51000000.0
160,160,nm0001124,1,9.0,Cecil B. DeMille,director,0.95,-0.5204078941289055,0.4319231086248479,1.4705815414218677,1,4000000.0
161,161,nm0001129,6,2.221333705591168,Jonathan Demme,director,0.35,1.5898097181952302,-0.0635463131560329,0.5906831539373409,5,34833333.333333336
162,162,nm0001130,1,1.7663591666666667,Ted Demme,director,0.25,-0.5204078941289055,-0.0968015232424006,0.4440334226899198,1,30000000.0
163,163,nm0001139,1,0.180182,Tom DiCillo,director,-0.74,-0.5204078941289055,-0.2127391206217842,-1.0077989166595496,1,500000.0
164,164,nm0001149,11,1.5834711272622328,Richard Donner,director,0.2,3.700027330519365,-0.1101692606702033,0.3707085570662093,7,53363636.36363637
165,165,nm0001162,2,0.445701175,Griffin Dunne,director,-0.35,-0.0983643716640784,-0.193331669893977,-0.435864964794607,1,30500000.0
166,166,nm0001165,1,0.1508766666666666,Charles S. Dutton,director,-0.82,-0.5204078941289055,-0.2148811196421134,-1.1251187016574864,1,39000000.0
167,167,nm0001175,1,8.3666694,Blake Edwards,director,0.92,-0.5204078941289055,0.3856314145733258,1.4265866220476415,1,5000000.0
168,168,nm0001188,4,1.270229884375,Nora Ephron,director,0.1,0.7457226732655758,-0.1330648349248727,0.2240588258187881,0,62500000.0
169,169,nm0001206,1,0.09818592,Abel Ferrara,director,-1.0,-0.5204078941289055,-0.2187324161435608,-1.3890882179028443,1,12500000.0
170,170,nm0001214,2,4.02424375,Mike Figgis,director,0.6,-0.0983643716640784,0.068232824277386,0.9573074820558938,1,4000000.0
171,171,nm0001219,5,0.7590821081481481,Gary Fleder,director,-0.12,1.1677661957304029,-0.170425885333947,-0.0985705829255383,0,33900000.0
172,172,nm0001226,5,1.4200269061818185,James Foley,director,0.15,1.1677661957304029,-0.1221158015080278,0.2973836914424987,0,29500000.0
173,173,nm0001232,3,9.440463196969697,Milos Forman,director,0.97,0.3236791508007487,0.4641176489724586,1.499911487671352,0,24800000.0
174,174,nm0001239,4,0.9074619439393938,John Frankenheimer,director,-0.04,0.7457226732655758,-0.1595804375348616,0.0187492020723985,0,35750000.0
175,175,nm0001241,10,1.800461458738002,Stephen Frears,director,0.26,3.2779838080545387,-0.0943089026884247,0.458698395814662,7,19740000.0
176,176,nm0001243,6,7.75258257979798,William Friedkin,director,0.89,1.5898097181952302,0.3407462958030281,1.3825917026734151,5,30533333.333333332
177,177,nm0001252,2,0.81001405,Vincent Gallo,director,-0.09,-0.0983643716640784,-0.1667031442100287,-0.054575663551312,1,5750000.0
178,178,nm0001270,2,1.5619416204545455,Brian Gibson,director,0.19,-0.0983643716640784,-0.1117429053704935,0.3560435839414672,1,29500000.0
179,179,nm0001274,1,1.270736833333333,Paul Michael Glaser,director,0.1,-0.5204078941289055,-0.1330277807764091,0.2240588258187881,1,30000000.0
180,180,nm0001281,1,0.0221805,Bobcat Goldthwait,director,-1.7,-0.5204078941289055,-0.2242878395652263,-2.4156363366347926,1,10000000.0
181,181,nm0001282,3,0.6902707257142856,Tony Goldwyn,director,-0.16,0.3236791508007487,-0.1754554788241252,-0.1572304754245068,0,16500000.0
182,182,nm0001290,1,0.0335357142857142,Richard E. Grant,director,-1.52,-0.5204078941289055,-0.2234578589743568,-2.1516668203894347,1,7000000.0
183,183,nm0001302,4,1.8190555208333328,Christopher Guest,director,0.26,0.7457226732655758,-0.0929498168749616,0.458698395814662,0,7000000.0
184,184,nm0001317,16,1.030863153038292,Renny Harlin,director,0.01,5.810244942843501,-0.1505607391069093,0.0920740676961091,3,45343750.0
185,185,nm0001331,4,0.6432819365740741,Todd Haynes,director,-0.19,0.7457226732655758,-0.1788900052006024,-0.2012253947987332,0,13575000.0
186,186,nm0001338,4,1.5738984116258288,Brian Helgeland,director,0.2,0.7457226732655758,-0.1108689540427999,0.3707085570662093,0,39250000.0
187,187,nm0001348,2,0.30856339,Werner Herzog,director,-0.51,-0.0983643716640784,-0.2033554085008332,-0.6705045347904809,1,17500000.0
188,188,nm0001351,2,22.707558931818184,George Roy Hill,director,1.36,-0.0983643716640784,1.43384236574733,2.071845439536294,6,5750000.0
189,189,nm0001353,4,0.6813282425373135,Walter Hill,director,-0.17,0.7457226732655758,-0.1761091069533981,-0.1718954485492489,0,39250000.0
190,190,nm0001355,3,0.7938406961823361,Michael Hoffman,director,-0.1,0.3236791508007487,-0.1678852944909631,-0.0692406366760541,0,18833333.333333332
191,191,nm0001361,3,0.8596097968085106,Tobe Hooper,director,-0.07,0.3236791508007487,-0.1630780688741515,-0.0252457173018278,0,13900000.0
192,192,nm0001372,1,1.3634499166666667,Bonnie Hunt,director,0.13,-0.5204078941289055,-0.1262511530747949,0.2680537451930145,1,24000000.0
